CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
12225,MRS.,KATHLEEN,ORTEGA,11-02-1958,M,F,kathleen21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
12226,MRS.,FAITH,WARD,04-10-1957,M,F,faith31@adventure-works.com,"$10,000 ",1,Bachelors,Clerical,Y
12227,MRS.,KELSEY,RAJE,08-11-1957,M,F,kelsey13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
12229,MRS.,KARI,GOMEZ,11/17/1956,M,F,kari22@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12230,MR.,WESLEY,ZHENG,02-12-1956,M,M,wesley19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12231,MRS.,ISABELLE,PATTERSON,3/19/1955,S,F,isabelle9@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12232,MR.,SEAN,HERNANDEZ,4/14/1955,S,M,sean51@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12233,MR.,JERRY,YUAN,05-09-1955,M,M,jerry7@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12234,MR.,CLARENCE,ZENG,2/25/1954,M,M,clarence15@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
12235,MRS.,DONNA,RAI,5/26/1938,M,F,donna15@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
12236,MRS.,KENDRA,GILL,06-06-1941,M,F,kendra13@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12237,MRS.,RUTH,MADAN,05-11-1941,M,F,ruth12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12238,MRS.,MONICA,RAMAN,7/28/1941,M,F,monica12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12239,MR.,ALBERTO,RAMOS,06-01-1942,M,M,alberto17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12240,MR.,CLAYTON,SHARMA,12-04-1980,S,M,clayton27@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12241,MS.,KRISTINE,SANDBERG,11-06-1979,S,F,kristine21@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12242,MR.,GILBERT,LIANG,02-04-1979,S,M,gilbert14@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12243,MS.,KRISTY,RUBIO,5/18/1980,S,F,kristy19@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
12244,MS.,AMY,HUANG,11/22/1980,M,F,amy13@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
12245,MR.,FRANCISCO,GONZALEZ,11/26/1978,S,M,francisco20@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
12246,MR.,SHAWN,LUO,10-12-1979,M,M,shawn8@adventure-works.com,"$10,000 ",1,High School,Manual,Y
12247,MS.,BRANDY,RAMAN,10/18/1979,S,F,brandy8@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
12248,MR.,DEVIN,TAYLOR,3/14/1978,S,M,devin7@adventure-works.com,"$10,000 ",1,High School,Manual,N
12249,MR.,JESSIE,CAI,9/16/1978,M,M,jessie27@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
12250,MRS.,ANDREA,COLLINS,04-08-1977,S,F,andrea26@adventure-works.com,"$10,000 ",1,High School,Manual,N
12251,MR.,TROY,SURI,04-09-1977,M,M,troy0@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12252,MR.,OMAR,LIU,10-01-1977,M,M,omar4@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
12253,MS.,JENNY,SUN,2/14/1977,S,F,jenny15@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12254,MR.,CALVIN,DENG,2/26/1943,S,M,calvin1@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12255,MRS.,ROBYN,ALVAREZ,08-06-1961,S,F,robyn3@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
12256,MRS.,WENDY,RAMOS,10/23/1961,M,F,wendy16@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12257,MR.,ROSS,RUIZ,04-06-1961,M,M,ross22@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12258,MRS.,JAMIE,LI,9/27/1961,M,F,jamie5@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12259,MRS.,CINDY,MADAN,4/16/1961,M,F,cindy7@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12260,MRS.,MELINDA,ROMERO,05-05-1961,M,F,melinda4@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
12261,MRS.,KAITLIN,SANCHEZ,10/26/1960,M,F,kaitlin19@adventure-works.com,"$10,000 ",1,High School,Manual,Y
12262,MRS.,MORGAN,SANCHEZ,5/22/1960,M,F,morgan47@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
12263,MR.,EMMANUEL,GARCIA,3/15/1960,S,M,emmanuel13@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
12264,MR.,BRUCE,ASHE,2/21/1960,S,M,bruce27@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
12265,MR.,ALAN,GUO,07-03-1959,S,M,alan21@adventure-works.com,"$10,000 ",1,High School,Manual,N
12266,MRS.,TIFFANY,LIN,3/17/1959,M,F,tiffany7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12267,MR.,CLIFFORD,GARCIA,05-10-1958,S,M,clifford13@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
12268,MR.,EDWIN,SHAN,05-02-1958,M,M,edwin33@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
12269,MR.,WARREN,ZHENG,6/13/1960,M,M,warren32@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12270,MRS.,EBONY,RAMOS,09-09-1960,S,F,ebony38@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
12271,MR.,TYRONE,HERNANDEZ,9/16/1959,M,M,tyrone3@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12272,MR.,JUSTIN,ALEXANDER,12-10-1959,M,M,justin16@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
12273,MR.,NELSON,CARLSON,10/14/1958,M,M,nelson17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12274,MR.,JAVIER,TORRES,9/26/1970,S,M,javier6@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12275,MS.,ADRIANA,MADAN,06-11-1970,S,F,adriana8@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12276,,ALISHA,SHAN,7/13/1970,M,NA,alisha34@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12277,MRS.,BETH,ORTEGA,4/22/1969,S,F,beth24@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12278,MRS.,MEREDITH,JOHNSEN,01-06-1969,S,F,meredith28@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12279,MR.,MATHEW,SUAREZ,6/21/1970,M,M,mathew15@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
12280,MS.,THERESA,ALVAREZ,06-08-1970,M,F,theresa1@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
12281,MS.,JANELLE,SANCHEZ,4/23/1970,M,F,janelle17@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
12282,MR.,NICOLAS,TANG,01-07-1970,S,M,nicolas2@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
12283,,TODD,ZENG,08-10-1969,S,NA,todd19@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
12284,MS.,CRISTINA,BECK,10-02-1969,M,F,cristina17@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
12285,MRS.,BETHANY,CHANDE,11/28/1969,S,F,bethany18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
12286,MR.,NATHAN,JENKINS,09-06-1969,S,M,nathan2@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
12287,MR.,ANDRE,ARUN,01-01-1952,S,M,andre6@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
12288,MRS.,SARA,BROOKS,3/24/1968,M,F,sara2@adventure-works.com,"$10,000 ",2,High School,Manual,N
12289,MR.,JOSEPH,TAYLOR,3/23/1968,S,M,joseph15@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12290,MRS.,KAYLEE,MORRIS,4/25/1968,S,F,kaylee15@adventure-works.com,"$10,000 ",2,High School,Manual,Y
12291,MR.,JOHNATHAN,SURI,4/19/1944,S,M,johnathan1@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
12292,MR.,NICOLAS,KUMAR,3/24/1944,M,M,nicolas5@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
12293,MRS.,TAMMY,GARCIA,5/17/1944,M,F,tammy15@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
12294,MR.,SHANE,KOVAR,12-01-1944,M,M,shane7@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
12295,MR.,DWAYNE,GOMEZ,3/21/1945,S,M,dwayne1@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y
12296,MR.,FRANCISCO,SARA,2/15/1945,M,M,francisco11@adventure-works.com,"$70,000 ",5,High School,Professional,N
12297,MRS.,FELICIA,BLANCO,01-08-1945,S,F,felicia15@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
12298,MRS.,CRYSTAL,ZENG,5/21/1945,S,F,crystal1@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
12299,MR.,WALTER,SERRANO,06-10-1945,M,M,walter9@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,N
12300,,ADRIANA,GONZALEZ,7/18/1946,S,NA,adriana19@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
12301,MRS.,NICHOLE,NARA,12-05-1946,S,F,nichole16@adventure-works.com,"$100,000 ",2,Bachelors,Management,Y
12302,MR.,KEVIN,COLEMAN,03-02-1946,M,M,kevin9@adventure-works.com,"$100,000 ",2,Bachelors,Management,N
12303,MRS.,KRISTI,ALVAREZ,4/16/1946,M,F,kristi1@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
12304,MR.,ALEJANDRO,ZHOU,06-05-1946,S,M,alejandro11@adventure-works.com,"$130,000 ",4,Partial College,Professional,N
12305,MR.,XAVIER,BAILEY,07-06-1954,M,M,xavier83@adventure-works.com,"$80,000 ",4,Partial College,Professional,N
12306,MR.,LOGAN,PARKER,06-06-1953,M,M,logan27@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
12307,MR.,BRAD,SHE,11/13/1954,M,M,brad1@adventure-works.com,"$90,000 ",4,High School,Professional,Y
12308,MRS.,MARGARET,HE,4/25/1954,M,F,margaret25@adventure-works.com,"$100,000 ",3,High School,Professional,Y
12309,MR.,OMAR,RAJE,10-05-1954,S,M,omar34@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
12310,MRS.,STACY,MUNOZ,07-11-1954,S,F,stacy8@adventure-works.com,"$130,000 ",3,High School,Professional,N
12311,MR.,STANLEY,WEBER,6/19/1954,S,M,stanley4@adventure-works.com,"$130,000 ",4,High School,Professional,N
12312,MR.,JAKE,ZHAO,11-10-1953,M,M,jake10@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
12313,MR.,JAIME,CHANDE,06-05-1953,S,M,jaime37@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
12314,MRS.,JILL,SUAREZ,9/20/1953,M,F,jill27@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y
12315,MRS.,ANN,RODRIGUEZ,9/19/1953,M,F,ann24@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
12316,MR.,ALEJANDRO,LUO,11/25/1953,M,M,alejandro32@adventure-works.com,"$130,000 ",5,Partial College,Professional,N
12317,MR.,CARL,SHE,9/24/1953,M,M,carl0@adventure-works.com,"$150,000 ",2,Bachelors,Management,Y
12318,MS.,KRISTINA,SCHMIDT,05-03-1953,M,F,kristina10@adventure-works.com,"$170,000 ",0,Bachelors,Management,N
12319,MRS.,SHANNON,YE,07-11-1952,M,F,shannon10@adventure-works.com,"$90,000 ",4,High School,Professional,Y
12320,MRS.,CHERYL,ALVAREZ,6/17/1952,S,F,cheryl6@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
12321,MRS.,ROSA,HU,2/15/1951,M,F,rosa20@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
12322,MRS.,KARI,MEHTA,08-02-1951,M,F,kari14@adventure-works.com,"$80,000 ",4,High School,Professional,Y
12323,MR.,LAWRENCE,ALONSO,1/15/1951,M,M,lawrence6@adventure-works.com,"$80,000 ",4,High School,Professional,Y
12324,MR.,DALE,LAL,2/27/1951,S,M,dale7@adventure-works.com,"$90,000 ",4,High School,Professional,Y
12325,MRS.,GLORIA,MARTIN,3/18/1951,M,F,gloria3@adventure-works.com,"$130,000 ",4,High School,Professional,Y
12326,MR.,GLENN,ZHOU,02-03-1951,S,M,glenn9@adventure-works.com,"$170,000 ",0,Partial College,Management,N
12327,MR.,EDWIN,LIANG,1/18/1950,S,M,edwin17@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
12328,MR.,EUGENE,ZHAO,3/18/1950,S,M,eugene14@adventure-works.com,"$130,000 ",4,High School,Management,N
12329,MS.,BONNIE,SHAN,10/23/1950,S,F,bonnie16@adventure-works.com,"$170,000 ",0,Partial College,Management,N
12330,MR.,PRESTON,RAMAN,6/21/1949,M,M,preston11@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
12331,MRS.,MEAGAN,CHANDRA,7/17/1948,S,F,meagan2@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
12332,MR.,ANDRES,NARA,08-10-1948,M,M,andres14@adventure-works.com,"$90,000 ",4,High School,Management,Y
12333,MR.,TERRANCE,RODRIGUEZ,11/18/1948,M,M,terrance17@adventure-works.com,"$90,000 ",4,High School,Management,N
12334,MR.,ROY,JIMENEZ,8/20/1948,M,M,roy26@adventure-works.com,"$130,000 ",5,High School,Management,Y
12335,MR.,FRANCISCO,ASHE,2/23/1948,S,M,francisco7@adventure-works.com,"$150,000 ",3,High School,Management,N
12336,MR.,WYATT,PRICE,07-09-1947,S,M,wyatt52@adventure-works.com,"$130,000 ",5,Graduate Degree,Professional,N
12337,MR.,DUSTIN,GOLDSTEIN,10-09-1975,S,M,dustin20@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12338,MS.,MONICA,VANCE,07-08-1976,S,F,monica4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12339,MR.,CLAYTON,JAI,07-08-1976,S,M,clayton29@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
12340,MS.,STACY,DIAZ,11-05-1976,S,F,stacy4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
12341,MS.,KATIE,KUMAR,09-09-1976,M,F,katie10@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
12342,MS.,MORGAN,YOUNG,03-09-1975,M,F,morgan22@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
12343,MS.,GLORIA,RUIZ,06-04-1974,M,F,gloria4@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
12344,MS.,DOMINIQUE,PEREZ,06-02-1975,S,F,dominique18@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
12345,MS.,ALISON,RAJE,6/27/1975,S,F,alison14@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
12346,MR.,WESLEY,GAO,5/22/1975,S,M,wesley15@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12347,MS.,SUMMER,MADAN,2/21/1975,M,F,summer6@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12348,MR.,JIMMY,VAZQUEZ,2/24/1974,M,M,jimmy18@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12349,MS.,LACEY,YUAN,7/26/1974,S,F,lacey41@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12350,MR.,LOGAN,HERNANDEZ,2/25/1973,M,M,logan44@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
12351,MS.,CARA,ZHANG,10-02-1973,M,F,cara0@adventure-works.com,"$100,000 ",0,High School,Management,Y
12352,MR.,RAMON,ZHANG,03-05-1973,M,M,ramon0@adventure-works.com,"$100,000 ",0,High School,Management,N
12353,MR.,JOE,RAMOS,10/20/1973,M,M,joe41@adventure-works.com,"$110,000 ",0,Partial College,Management,N
12354,MR.,LANCE,ORTEGA,08-07-1973,M,M,lance22@adventure-works.com,"$110,000 ",0,Partial College,Management,N
12355,MS.,MONIQUE,ORTEGA,3/23/1973,S,F,monique18@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
12356,MS.,JULIA,WOOD,8/22/1971,S,F,julia68@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
12357,MS.,SUSAN,LU,04-07-1971,S,F,susan21@adventure-works.com,"$100,000 ",0,High School,Management,Y
12358,MS.,LACEY,RAJE,2/26/1970,M,F,lacey4@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
12359,MRS.,VERONICA,RAMAN,2/19/1970,M,F,veronica13@adventure-works.com,"$130,000 ",5,Graduate Degree,Professional,Y
12361,MRS.,DANA,DIAZ,04-01-1971,M,F,dana19@adventure-works.com,"$160,000 ",4,Partial High School,Management,N
12362,MR.,THOMAS,HARRISON,07-06-1941,S,M,thomas25@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
12363,MRS.,KAYLA,THOMPSON,12/25/1941,M,F,kayla16@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,N
12364,MRS.,ERIN,ROGERS,10/28/1941,M,F,erin23@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
12365,MR.,ALEX,EVANS,02-12-1942,M,M,alex27@adventure-works.com,"$80,000 ",5,Bachelors,Management,N
12366,MRS.,STEPHANIE,COX,07-10-1942,M,F,stephanie16@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y
12367,MS.,TRINITY,TOWNSEND,8/22/1973,S,F,trinity4@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
12368,MR.,RODNEY,RUBIO,6/22/1973,S,M,rodney15@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
12369,MR.,TERRENCE,LAL,10-06-1963,S,M,terrence8@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
12370,MR.,PRESTON,PEREZ,6/27/1963,M,M,preston19@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
12371,MRS.,STEFANIE,SUBRAM,2/14/1963,S,F,stefanie10@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
12372,,DARREN,PRASAD,9/18/1963,S,NA,darren12@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
12373,MR.,ISAAC,GRAY,08-06-1974,S,M,isaac5@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12374,MS.,MARIE,KAPOOR,3/28/1980,S,F,marie5@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12375,MR.,JARROD,RAMAN,2/24/1980,S,M,jarrod12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
12376,MS.,HOLLY,PEREZ,04-01-1980,S,F,holly19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12377,MR.,CHRISTOPHER,MILLER,3/14/1980,S,M,christopher6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12378,MS.,BRIANNA,SANCHEZ,8/20/1979,S,F,brianna25@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
12379,MS.,BRIDGET,CHANDE,8/19/1978,S,F,bridget17@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
12380,MR.,OMAR,YUAN,03-07-1974,S,M,omar26@adventure-works.com,"$30,000 ",0,High School,Manual,N
12381,MR.,JOHNNY,LAL,2/17/1974,M,M,johnny9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12382,MS.,TAMARA,CHEN,11-11-1972,S,F,tamara33@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12383,MR.,ALBERT,GOMEZ,4/20/1973,S,M,albert4@adventure-works.com,"$30,000 ",0,High School,Manual,N
12384,MRS.,JACQUELYN,GUTIERREZ,10-01-1973,M,F,jacquelyn11@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12385,MRS.,TARA,RAJI,3/27/1973,M,F,tara22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12386,MS.,KATHERINE,PERRY,04-08-1972,S,F,katherine33@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12387,MS.,MEREDITH,VAZQUEZ,12/27/1972,S,F,meredith38@adventure-works.com,"$30,000 ",0,High School,Manual,N
12388,MS.,CASEY,KUMAR,7/19/1972,S,F,casey8@adventure-works.com,"$30,000 ",0,High School,Manual,N
12389,MR.,ALBERT,JIMÉNEZ,07-06-1972,S,M,albert8@adventure-works.com,"$30,000 ",0,High School,Manual,N
12390,MRS.,DENISE,MARTINEZ,9/17/1972,S,F,denise18@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N
12391,MRS.,OLIVIA,KELLY,2/24/1972,S,F,olivia46@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12392,MS.,NICHOLE,NATH,7/26/1971,S,F,nichole18@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
12393,MS.,BRENDA,SAI,7/16/1971,S,F,brenda9@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12394,MS.,ERIKA,SERRANO,3/13/1971,S,F,erika14@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
12395,MR.,KYLE,CARTER,4/25/1971,S,M,kyle39@adventure-works.com,"$30,000 ",0,High School,Manual,Y
12396,MS.,SUSAN,YANG,4/14/1971,S,F,susan14@adventure-works.com,"$30,000 ",0,High School,Manual,Y
12397,MR.,SHAUN,CHAPMAN,3/14/1970,S,M,shaun17@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12398,MRS.,ASHLEY,CLARK,07-12-1971,S,F,ashley20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12399,MR.,HENRY,CHAPMAN,09-12-1971,S,M,henry4@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12400,MR.,ANDY,MARTIN,11-12-1971,S,M,andy5@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12401,MRS.,KIMBERLY,RIVERA,05-09-1971,S,F,kimberly19@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12403,MR.,HENRY,YOUNG,6/18/1971,S,M,henry24@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12404,MRS.,KRYSTAL,LIANG,08-10-1971,S,F,krystal17@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12405,MR.,COLE,SANCHEZ,9/19/1970,S,M,cole18@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
12406,MR.,ROSS,GUTIERREZ,1/22/1970,S,M,ross29@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
12407,MR.,SHAWN,RAJI,8/27/1970,S,M,shawn23@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
12408,MR.,JON,LU,02-05-1970,S,M,jon31@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
12409,MRS.,SAVANNAH,HILL,3/23/1975,S,F,savannah35@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
12410,MRS.,MARIAH,RICHARDSON,12-06-1975,S,F,mariah34@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
12411,MR.,KEVIN,ALEXANDER,10-02-1975,S,M,kevin21@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
12412,MRS.,MACKENZIE,WRIGHT,10/20/1930,M,F,mackenzie41@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
12413,MR.,JAMES,GONZALES,03-07-1966,S,M,james32@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
12414,MR.,ETHAN,LAL,6/21/1966,S,M,ethan25@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
12415,MS.,BRIANNA,RICHARDSON,11-02-1966,S,F,brianna36@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
12416,MS.,VERONICA,MARTINEZ,8/14/1966,S,F,veronica19@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
12417,MS.,ALEXIS,BRYANT,11/25/1966,S,F,alexis41@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
12418,MR.,ROBERT,HERNANDEZ,10/24/1953,S,M,robert60@adventure-works.com,"$20,000 ",2,High School,Manual,N
12420,MR.,SPENCER,HAYES,8/20/1953,M,M,spencer25@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
12421,MR.,CAMERON,HUGHES,03-12-1953,M,M,cameron6@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
12422,MRS.,HAILEY,EVANS,10/23/1953,M,F,hailey43@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
12423,MRS.,SARAH,THOMPSON,4/25/1954,S,F,sarah17@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
12424,MRS.,REBECCA,MITCHELL,9/24/1954,M,F,rebecca13@adventure-works.com,"$30,000 ",1,High School,Manual,Y
12425,MR.,BRANDON,WHITE,03-05-1954,M,M,brandon33@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
12426,MR.,CODY,COX,9/23/1954,M,M,cody11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12427,MRS.,KIMBERLY,STEWART,02-08-1954,M,F,kimberly24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12428,MR.,SEAN,MORRIS,02-07-1955,M,M,sean26@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12429,MR.,MELVIN,BLACK,11/27/1955,M,M,melvin19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12431,MR.,WYATT,THOMAS,3/21/1955,M,M,wyatt11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12432,MR.,NATHAN,CLARK,7/25/1955,M,M,nathan53@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12433,MR.,ANTONIO,PRICE,7/20/1955,M,M,antonio0@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
12434,MR.,THOMAS,KUMAR,03-09-1955,M,M,thomas31@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
